流水號,課程名稱,授課老師,課程大綱
48136,營養學專題討論上,呂紹俊,"|**課程資訊**        課程名稱| 營養學專題討論上  Seminar in Nutrition (1)  |    開課學期| 108-1    授課對象| 醫學院  生物化學暨分子生物學研究所    授課教師| [呂紹俊](teacher.php?op=s2&td=442011)    課號| BioMol5015    課程識別碼| 442 U0961    班次|    學分| 1.0    全/半年| 全年    必/選修| 選修    上課時間| 星期五2,3,4(9:10~12:10)    上課地點| 基醫824    備註| 總人數上限：15人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=442D&cou_code=442U0961)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|專題討論    課程目標|    課程要求|    Office Hours|    參考書目|    指定閱讀|    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||  無資料"
01060,大學國文一,徐芳敏,"|**課程資訊**        課程名稱| 大學國文一  College Chinese(Ⅰ)  |    開課學期| 108-1    授課對象|    授課教師| [徐芳敏](teacher.php?op=s2&td=101084)    課號| CHIN1081    課程識別碼| 101 81010    班次| 60    學分| 3.0    全/半年| 半年    必/選修| 必修    上課時間| 星期二3,4,5(10:20~13:10)    上課地點| 普204    備註| 領域別：文化思想與人生  總人數上限：35人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=1010&cou_code=10181010)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|所屬領域：文化思想與人生  課程名稱副標題：現代日常生活與《論語》〈禮運•大同篇〉《老子》《莊子》（四種古典文獻均擷取菁華一小部分）  We live in this world when we love it. ───Rabindranath Tagore  How can you buy or sell the sky, the warmth of the land? If we do not own thefreshness of the air and the sparkle of the water, how can you buy them?──Chief Seattle  A thing of beauty is a joy forever. ───John Keats    課程目標| 1.通過經典、代表性文本的精讀、解析及詮釋，使學生熟悉人文思維，了解人文精神與傳統在現代社會的重要。  2.透過充分討論與系統性的寫作練習，增進學生思考及語文表達能力。  3.培養學生對一己生命的感知、反思，進而自覺其生命的價值與意義。    課程要求| 成績評量方式：課堂寫作、期末報告（或期末考）各占合宜比例。  學期初可能於週六赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。若學期初週六有上述活動且時間至少達150分鐘(=1週上課時間)，得抵扣學期末至少1週上課時間(例如抵扣學期末第18週上課時間)。    Office Hours| 另約時間    參考書目| 待補    指定閱讀| 待補    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||    第1週| 9/10  | 開場白    第2週| 9/17  | 第壹單元：導論──現代日常生活與《論語》〈禮運•大同篇〉《老子》《莊子》（四種古典文獻均擷取菁華一小部分）    第3週| 9/24  | 第壹單元：導論──現代日常生活與《論語》〈禮運•大同篇〉《老子》《莊子》（四種古典文獻均擷取菁華一小部分）    第4週| 10/01  |第貳單元：現代綠色生活與《老子》第二十五章「『人』法『地』，『地』法『天』，『天』法『道』，『道』法『自然』。」〈禮運•大同篇〉「貨惡其棄於地也，不必藏於己；力惡其不出於身也，不必為己。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第5週| 10/08  |第貳單元：現代綠色生活與《老子》第二十五章「『人』法『地』，『地』法『天』，『天』法『道』，『道』法『自然』。」〈禮運•大同篇〉「貨惡其棄於地也，不必藏於己；力惡其不出於身也，不必為己。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第6週| 10/15  |第貳單元：現代綠色生活與《老子》第二十五章「『人』法『地』，『地』法『天』，『天』法『道』，『道』法『自然』。」〈禮運•大同篇〉「貨惡其棄於地也，不必藏於己；力惡其不出於身也，不必為己。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第7週| 10/22  |第貳單元：現代綠色生活與《老子》第二十五章「『人』法『地』，『地』法『天』，『天』法『道』，『道』法『自然』。」〈禮運•大同篇〉「貨惡其棄於地也，不必藏於己；力惡其不出於身也，不必為己。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第8週| 10/29  |第參單元：現代「共生社會」與《論語•學而篇》「君子務本(本=本質或基本功)，本立而道生。」〈禮運•大同篇〉「人不獨親其親，不獨子其子，使老有所終，壯有所用，幼有所長，鰥寡孤獨廢疾者皆有所養。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片。    第9週| 11/05  |第參單元：現代「共生社會」與《論語•學而篇》「君子務本(本=本質或基本功)，本立而道生。」〈禮運•大同篇〉「人不獨親其親，不獨子其子，使老有所終，壯有所用，幼有所長，鰥寡孤獨廢疾者皆有所養。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片。    第10週| 11/12  |第參單元：現代「共生社會」與《論語•學而篇》「君子務本(本=本質或基本功)，本立而道生。」〈禮運•大同篇〉「人不獨親其親，不獨子其子，使老有所終，壯有所用，幼有所長，鰥寡孤獨廢疾者皆有所養。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片。    第11週| 11/19  |第參單元：現代「共生社會」與《論語•學而篇》「君子務本(本=本質或基本功)，本立而道生。」〈禮運•大同篇〉「人不獨親其親，不獨子其子，使老有所終，壯有所用，幼有所長，鰥寡孤獨廢疾者皆有所養。」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片。    第12週| 11/26  |第肆單元：現代減法簡單、高朗開闊或清靜自得生活與《老子》第十二章「五色令人目盲，五音令人耳聾，五味令人口爽，馳騁畋獵令人心發狂。」《莊子》「寓修道於技藝」、以及「勤靡餘暇(雖然身體勤勞到沒有多餘的空暇時間)，心有常閒(心裡卻經常閒適自得)」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第13週| 12/03  |第肆單元：現代減法簡單、高朗開闊或清靜自得生活與《老子》第十二章「五色令人目盲，五音令人耳聾，五味令人口爽，馳騁畋獵令人心發狂。」《莊子》「寓修道於技藝」、以及「勤靡餘暇(雖然身體勤勞到沒有多餘的空暇時間)，心有常閒(心裡卻經常閒適自得)」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第14週| 12/10  |第肆單元：現代減法簡單、高朗開闊或清靜自得生活與《老子》第十二章「五色令人目盲，五音令人耳聾，五味令人口爽，馳騁畋獵令人心發狂。」《莊子》「寓修道於技藝」、以及「勤靡餘暇(雖然身體勤勞到沒有多餘的空暇時間)，心有常閒(心裡卻經常閒適自得)」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第15週| 12/17  |第肆單元：現代減法簡單、高朗開闊或清靜自得生活與《老子》第十二章「五色令人目盲，五音令人耳聾，五味令人口爽，馳騁畋獵令人心發狂。」《莊子》「寓修道於技藝」、以及「勤靡餘暇(雖然身體勤勞到沒有多餘的空暇時間)，心有常閒(心裡卻經常閒適自得)」課堂閱讀講義，寫作和討論相關問題。赴校內總圖書館4樓多媒體中心觀賞相關影片，或者參訪校外某(些)「環保」或「綠能&節能減碳」公益團體。    第16週| 12/24  | 期末報告    第17週| 12/31  | 期末報告    第18週| 1/7  | 期末報告（或期末考）"
39073,中國經濟專題研討,黃志典,"|**課程資訊**        課程名稱| 中國經濟專題研討  Seminar on the Chinese Economy  |    開課學期| 108-1    授課對象| 管理學院  國際企業學系    授課教師| [黃志典](teacher.php?op=s2&td=704027)    課號| IB7089    課程識別碼| 724 M1410    班次|    學分| 3.0    全/半年| 半年    必/選修| 選修    上課時間| 星期四7,8,9(14:20~17:20)    上課地點| 管二研七    備註| 限大三以上．  限學士班三年級以上  總人數上限：8人    課程大綱檔案|[syllabus_1081724M1410.doc](https://ceiba.ntu.edu.tw/course/CourseSyllabusUpload/syllabus_1081724M1410.doc)    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=724M&cou_code=724M1410)"
63969,高級景觀規劃及實習,鄭佳昆,"|**課程資訊**        課程名稱| 高級景觀規劃及實習  Advanced Landscape Planning & Practice  |    開課學期| 108-1    授課對象| 生物資源暨農學院  景觀暨休憩組    授課教師| [鄭佳昆](teacher.php?op=s2&td=608063)    課號| HORT7020    課程識別碼| 628 M1960    班次|    學分| 4.0    全/半年| 半年    必/選修| 必修    上課時間| 星期二2,3,4,5,6,7,8,9(9:10~17:20)    上課地點| 造園館R102    備註| 與林晏州合授  總人數上限：30人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=628M&cou_code=628M1960)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|課程內容包括講演及實習兩部份，主要依據規劃實習作業程序，配合介紹相關規劃理論與方法。規劃題目、步驟與時程由同學自行擬定。預定課程內容包括：  1\. 規劃與設計有何不同？  2\. 規劃方法：系統規劃法  3\. 擬定規劃目標  4\. 規劃範圍之劃定  5\. 資料蒐集與分析  6\. 資源之分類、分析、與評估  7\. 需求分析與需求量預測  8\. 土地利用適宜性分析  9\. 承載量分析  10\. 土地使用計畫之擬定  11\. 土地使用管制計畫之擬定    課程目標| 講授景觀規劃之理論及規劃程序，使學生具有景觀規劃之基本概念，並透過分組進行風景區規劃實習，使學生了解事風景區規劃實務，並學習合作完成規劃作業之合群精神。    課程要求| 待補    Office Hours|    參考書目| 1\. Jubenville, Alan and Twight, B.W. 1993. Outdoor Recreation Management:Theory and Application. State College, PA: Venture Publishing.  2\. Hultsman, J., Cottrell, R. L. & Hultsman, W. Z. 1987. Planning Parks forPeople. State College, PA: Venture Publishing.  3.其他參考資料於課堂上另行分發    指定閱讀|    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||  無資料"
22447,小兒物理治療學專題研究一,鄭素芳,"|**課程資訊**        課程名稱| 小兒物理治療學專題研究一  Independent Study of Pediatric Physical Therapy (Ⅰ)  |    開課學期| 108-1    授課對象| 醫學院  物理治療學研究所    授課教師| [鄭素芳](teacher.php?op=s2&td=408024)    課號| PT8013    課程識別碼| 428 D0150    班次|    學分| 1.0    全/半年| 半年    必/選修| 選修    上課時間|    上課地點|    備註| 本課程中文授課,使用英文教科書。與廖華芳、陳麗秋、吳晏慈、郭曉意合授  限博士班 且 限本系所學生(含輔系、雙修生)  總人數上限：5人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=428D&cou_code=428D0150)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|https://nol.ntu.edu.tw/nol/guest/index.php    課程目標|    課程要求|    Office Hours|    參考書目|    指定閱讀|    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||  無資料"
96674,建築構造解析,張盈智,"|**課程資訊**        課程名稱| 建築構造解析  Building Construction Analysis  |    開課學期| 108-1    授課對象| 國立臺灣科技大學    授課教師| [張盈智](teacher.php?op=s2&td=000001)    課號| TB10320021    課程識別碼| TBAD55077    班次| 01    學分| 3.0    全/半年| 半年    必/選修| 選修    上課時間| 星期二A,B,C(18:25~21:05)    上課地點| TR-411    備註| 臺科大校際課程。課程性質：碩士班及博士班。  限碩士班以上  總人數上限：3人  課程大綱|[http://info.ntust.edu.tw/faith/edua/app/qry_linkoutline.aspx?semester=1081&courseno;=AD5507701"
85027,學士專題研究三,謝宗霖,|**課程資訊**        課程名稱| 學士專題研究三  B.s. Special Topics (Ⅲ)  |    開課學期| 108-1    授課對象| 材料科學與工程學系    授課教師| [謝宗霖](teacher.php?op=s2&td=507031)    課號| MSE5009    課程識別碼| 527 U0190    班次| 17    學分| 2.0    全/半年| 半年    必/選修| 選修    上課時間|    上課地點|    備註| 初選不開放。  總人數上限：3人  課程大綱| 目前無該大綱資料！
76761,生物化學實驗,詹迺立,"|**課程資訊**        課程名稱| 生物化學實驗  Biochemistry Lab.  |    開課學期| 108-1    授課對象| 醫學院  牙醫學系    授課教師| [詹迺立](teacher.php?op=s2&td=442018)    課號| Med3010    課程識別碼| 401 32200    班次|    學分| 2.0    全/半年| 半年    必/選修| 必帶    上課時間| 星期五3,4,6,7,8,9(10:20~17:20)    上課地點|    備註|本課程中文授課,使用英文教科書。五34上PA(基醫501/301)、五6實驗講解(基醫501)，五789(四西實驗室)。與張明富、呂紹俊、游偉絢、李明學、顏伯勳、余明俊、林敬哲、曾秀如、歐展言、劉旻禕、陳炳宏合授  限本系所學生(含輔系、雙修生) 且 限學士班二年級以上  總人數上限：220人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=4010&cou_code=40132200)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|生物化學實驗需配合生物化學課程進行    課程目標|本課程在讓大學部學生了解生化學領域之基礎學術理論，以授課為主，內容包括糖類、脂質、胺基酸蛋白質之合成與代謝，酵素學、DNA合成與複製、RNA調控、訊息傳遞、賀爾蒙、致癌機制、營養等，以期能奠定學生之生化原理，培養日後修習其他相關課程之基礎。    課程要求| 生物化學實驗乙為2學分課程，需上星期四早上9:10-10:00的PA課程    Office Hours|    參考書目| 待補    指定閱讀|    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||    第2週| 2/27,2/28  | Exp.2_脂質萃取    第5週| 03/20,03/21  | 基因轉殖    第7週| 4/03,4/04  | 蛋白活性分析    第8週| 4/10,4/11  | 蛋白質的定性與定量    第9週| 4/17,4/18  | 重組蛋白質之表現與檢測    第13週| 5/15,5/16  | 西方點墨法"
57772,專題研究,楊英杰,|**課程資訊**        課程名稱| 專題研究  Special Project  |    開課學期| 108-1    授課對象| 電子工程學研究所    授課教師| [楊英杰](teacher.php?op=s2&td=901113)    課號| EEE7002    課程識別碼| 943 M0030    班次| 47    學分| 1.0    全/半年| 半年    必/選修| 必修    上課時間|    上課地點|    備註| 碩士生在學期間每學期必修。  限本系所學生(含輔系、雙修生)  總人數上限：50人  課程大綱| 目前無該大綱資料！
60991,儀器分析,李水盛,"|**課程資訊**        課程名稱| 儀器分析  Instrumental Analysis  |    開課學期| 108-1    授課對象| 醫學院  藥學系    授課教師| [李水盛](teacher.php?op=s2&td=403025)    課號| PHARM5017    課程識別碼| 423 U1420    班次|    學分| 3.0    全/半年| 半年    必/選修| 必修    上課時間| 星期二1,2(8:10~10:00)星期三3,4(10:20~12:10)    上課地點| 基醫201基醫101    備註| 與忻凌偉、郭錦樺、梁碧惠、張嘉銓合授  總人數上限：60人    Ceiba 課程網頁| <http://ceiba.ntu.edu.tw/1081PHARM5017_>    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=423D&cou_code=423U1420)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|講授分析與鑑定有機化合物之化學結構之各種圖譜解析技術。本課程大致包含化合物官能基（紅外光譜）、吸光團（紫外光、可見光光譜）、立體結構（旋光度與圓偏二色圖譜）、分子式與結構片斷（質譜）及細部/整體結構解析（核磁共振技術）。配合習作之演練，訓練學生之解析化合物結構之基本技能。    課程目標| 訓練學生具備有機化學物結構解析之必備知識技能，包含基本架構與精確結構之新近光譜分析。    課程要求| 先修課程-有機化學    Office Hours| 另約時間    參考書目| Silversein, Bassler, Morrill  Spectrometric Indentification of Organic Compounds    指定閱讀| Silversein, Bassler, Morrill  Spectrometric Indentification of Organic Compounds    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||    第1週| 9/10,9/11  | IR, near IR, Raman, UV/VIS    第2週| 9/17,9/18  | UV/VIS, Fluorescence    第3週| 9/24,9/25  | RI, Polarimetry Circular Dichroism    第4週| 10/01,10/02  | Mass Spectrometry I~II    第5週| 10/08,10/09  | Mass Spectrometry III~IV    第6週| 10/15,10/16  | Mid-term Exam NMR Spectroscopy I    第7週| 10/22,10/23  | NMR Spectroscopy II~III    第8週| 10/29,10/30  | NMR Spectroscopy IV~V    第9週| 11/05,11/06  | 2D NMR Spectroscopy Structure Elucidation I    第10週| 11/12,11/13  | Structure Elucidation II~III    第11週| 11/19  | Structure Elucidation IV    第12週| 11/26  | Final Exam"
78019,專題研究,馮世邁,|**課程資訊**        課程名稱| 專題研究  Special Project  |    開課學期| 108-1    授課對象| 電信工程學研究所    授課教師| [馮世邁](teacher.php?op=s2&td=942001)    課號| CommE7002    課程識別碼| 942 M0040    班次| 14    學分| 1.0    全/半年| 半年    必/選修| 必修    上課時間|    上課地點|    備註| 碩士班必修  總人數上限：20人  課程大綱| 目前無該大綱資料！
71421,計算機容錯,郭斯彥,"|**課程資訊**        課程名稱| 計算機容錯  Fault Tolerant Computing  |    開課學期| 108-1    授課對象| 電機資訊學院  生醫電子與資訊學研究所    授課教師| [郭斯彥](teacher.php?op=s2&td=901101)    課號| EE5014    課程識別碼| 921 U0770    班次|    學分| 3.0    全/半年| 半年    必/選修| 選修    上課時間| 星期一2,3,4(9:10~12:10)    上課地點| 博理103    備註| 總人數上限：30人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=921D&cou_code=921U0770)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|1\. Dependability concepts  2\. Fault tolerant strategies  3\. Fault tolerant design techniques  4\. Information Redundancy  5\. Fault tolerance in distributed systems  6\. Dependability evaluation techniques and tools  7\. Analysis of fault tolerant hardware and software architectures  8\. System-level fault tolerance and high-availability technique  9\. Fault tolerance in real-time systems  10\. Faul tolerant interconnection networks  11\. Dependable communication  12\. Case studies of fault tolerant multiprocessor and distributed systems  Anything you want to discuss  Anything I may find interesting    課程目標| To learn the status of art research activities and results in the field ofdependable systems and networks. To learn how to search for a topic in thefield and do a research term paper with a partner.    課程要求| 課堂參與 10%  作業 30%  考試 20%  期末報告 40% (含口頭報告)    Office Hours|    參考書目| 教科書： 講義及相關論文  參考書目： None    指定閱讀| 待補    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||"
87077,專題研究,陳中平,"|**課程資訊**        課程名稱| 專題研究  Special Project  |    開課學期| 108-1    授課對象| 電機工程學系    授課教師| [陳中平](teacher.php?op=s2&td=943008)    課號| EE4049    課程識別碼| 901 49550    班次| 52    學分| 2.0    全/半年| 半年    必/選修| 選修    上課時間|    上課地點|    備註| 初選不開放。每學期最多修習二科,最多核算4科為系訂選修學分，於加退選時加選。  總人數上限：20人  課程大綱| 目前無該大綱資料！"
44382,專題討論,冀宏源,"|**課程資訊**        課程名稱| 專題討論  Seminar  |    開課學期| 108-1    授課對象| 生化科學研究所    授課教師| [冀宏源](teacher.php?op=s2&td=B46047)    課號| BChem7001    課程識別碼| B46 M0030    班次| 01    學分| 1.0    全/半年| 半年    必/選修| 必修    上課時間| 星期五8,9(15:30~17:20)    上課地點| 生化N101    備註| 限碩二。  總人數上限：8人    |    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=B46M&cou_code=B46M0030)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|學生輪流挑選閱讀頂尖生化論文並製作簡報，在背景介紹時要求能幫其他同學進入該領域，並引導出本論文之重要性。在內容上要求詳細且清楚解釋所有內容及所使用之研究方法。在討論時要求正反兩面評論本論文之優缺點、解決及待解決問題、以及本論文在該該領域之重要性。    課程目標| 閱讀頂尖生化論文能力、清楚表達能力、厚實專業知識。    課程要求| 閱讀論文、課堂討論及作簡報。    Office Hours|    參考書目|    指定閱讀|    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||  無資料"
25460,教育實習(地球科學/領域),吳育雅,"|**課程資訊**        課程名稱| 教育實習(地球科學/領域)  Internship (earth Science / Sci. & Tec.)  |    開課學期| 108-1    授課對象| 學程  中等學校教育學程    授課教師| [吳育雅](teacher.php?op=s2&td=P01023)    課號| EduTch5648    課程識別碼| P01 U9460    班次|    學分| 0.0    全/半年| 半年    必/選修| 必修    上課時間|    上課地點|    備註| 實習課程。初選不開放。不開放電腦選課。  總人數上限：2人    Ceiba 課程網頁| <http://ceiba.ntu.edu.tw/1081EduTch5648_>    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=P010&cou_code=P01U9460)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|本課程主要融合過去修習的教育相關科目，如教育概論、教育心理學、教學方法，配合地球科學本科和地球科學教材教法、教學實習所學，實際運用在高中地球科學課堂上。課程主要在實習中學進行。    課程目標| 課程分為行政實習、導師實習和教學實習三部分。培養同學教學能力和輔導知能，以及人際溝通和敬業精神，期望實習後能成為優質的地球科學教師。    課程要求| (1)配合實習中學的要求  (2)按時繳交實習工作報告表、實習計畫書、實習歷程檔案  (3)參加返校座談    Office Hours|    參考書目| 堤河邑冒險學校（天下文化）  明星高中Live Show（天下文化）    指定閱讀| 高中地球科學教科書、重理解的課程設計    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||"
67831,有限元素法,莊嘉揚,"|**課程資訊**        課程名稱| 有限元素法  Finite Element Method  |    開課學期| 108-1    授課對象| 工學院  機械工程學研究所    授課教師| [莊嘉揚](teacher.php?op=s2&td=502137)    課號| ME7112    課程識別碼| 522 M2570    班次|    學分| 3.0    全/半年| 半年    必/選修| 選修    上課時間| 星期四7,8,9(14:20~17:20)    上課地點| 綜301    備註| 總人數上限：70人    課程網頁| <http://homepage.ntu.edu.tw/~jiayang/me7112/2017f/syllabus.htm>    課程簡介影片|    核心能力關聯|[核心能力與課程規劃關聯圖](http://coursemap.aca.ntu.edu.tw/course_map_all/relations.php?code=522M&cou_code=522M2570)    **課程大綱**    **為確保您我的權利,請尊重智慧財產權及不得非法影印**    課程概述|有限元素法  Introduction to the Finite Element Method  課號:522 M 2570    課程介紹    有限元素法係結合各種基礎理論，例如：Solid Mechanics, Heat Transfer, Fluid Mechanics,Electromagnetism等，將一個無法獲得解析解，或形狀及功能複雜之題目，分割成有限數目之小元素，先將各元素之特性求出，再全部整合起來，配合邊界條件解出該題目之近似解。因此，只要可以用數學模式描述之物理現象，均可配合數值分析理論以轉換成電腦程式，再利用電腦計算出結果，以解各種性質之問題，充分達到學術實用化之目的。在理論上，有限元素法提供學術研究一個專門領域;而在實務上，則提供了研究與工程應用的一套工具。    本課程之教學目的在於培育學生建立有限元素法充實之基本概念，並對於目前常用之有限元素法軟體有所瞭解，以便日後可以正確並有效率地使用有限元素法解決研究或實務上之問題。同時本課程所教導之基本概念亦可培育碩、博士班學生撰寫簡易有限元素法軟體之能力。    本課程除理論介紹外，亦將要求學生上機操作有限元素法軟體，因此，上課作業包括理論計算，以及軟體操作之練習與應用。除此之外，本課程亦將要求學生做TermProject，亦即自行選定簡易之研究題目，然後利用有限元素法軟體從事基礎之研究，並撰寫研究報告，於期末時繳交，同時做口頭報告(oralpresentation)。    本課程所使用之教科書，授課內容，以及評分標準如下所述。    Textbook:  J.N. Reddy, An Introduction to the Finite Element Method, 2nd ed., McGraw-Hill, 1993    Course Contents:  1\. Introduction (Class Notes)  1.1 Continuous and Discrete Systems  1.2 Procedure of the Finite Element Method    2\. The Mathematical Approaches (Chapter 2)  2.1 The Weighted-Integral Form  2.2 The Variational Methods  2.3 Weak Formulation  2.4 The Rayleigh-Ritz Method  2.5 The Method of Weighted Residuals    3\. One-Dimensional Finite Element Analysis (Linear, Statics) (Chapter 3 )  3.1 1-D 2nd-order Boundary-Value Problems  3.2 Interpolation Functions  3.3 Formulation of Element Equations  3.4 Assembly of Global Equations  3.5 Radially Symmetric Problems  3.6 Applications  3.6.1 Heat Transfer  3.6.2 Solid Mechanics    4\. Bending of Beams (Chapter 4)  4.1 Introduction  4.2 The Euler-Bernoulli Beam Element  4.3 The Timoshenko Beam Element    5\. Two-Dimensional Finite Element Analysis (Single-Variable, Statics)(Chapter 8 )  5.1 Finite Element Discretization  5.2 2-D 2nd-order Boundary-Value Problems  5.3 Interpolation Functions  5.4 Formulation of Element Equations  5.5 Assembly of Global Equations  5.6 Numerical Integration  5.7 Applications    6\. Numerical Integration (Chapters 7 & 9)  6.1 Natural Coordinates  6.2 Isoparametric Elements  6.3 Jacobian of the Coordinate Transformation  6.4 Numerical Integration Methods  6.5 Zero-Energy    課程目標| 待補    課程要求| 待補    Office Hours|    參考書目| 待補    指定閱讀|    評量方式  (僅供參考)|    **課程進度**        週次|日期|單元主題    ||  無資料"
